"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS00630","0.5723800189","1.4869746154","0.5864645989","FRANCCI3_RS00630, FRANCCI3_RS00635","Francci3_0124, Francci3_0125","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011434599.1, WP_011434600.1",""
"FRANCCI3_RS00635","0.39042182","1.3107765971","0.7488547642","FRANCCI3_RS00630, FRANCCI3_RS00635","Francci3_0124, Francci3_0125","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011434599.1, WP_011434600.1",""
"FRANCCI3_RS00640","0.6708386823","1.5919981753","0.5130037423","FRANCCI3_RS00640","Francci3_0126","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","","WP_011434601.1",""
"FRANCCI3_RS23800","-0.0490176042","-1.0345602055","0.9635281996","FRANCCI3_RS23800","Francci3_0127","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434602.1",""
"FRANCCI3_RS00645","0.4682790833","1.3834582273","0.7009492037","FRANCCI3_RS00645","Francci3_0128","","","WP_049760801.1",""
"FRANCCI3_RS00650","1.3827458259","2.6076420155","0.2750725497","FRANCCI3_RS00650","Francci3_0129","","","WP_011434604.1",""
"FRANCCI3_RS00655","0.5235364371","1.4374745732","0.4866328006","FRANCCI3_RS00655","Francci3_0130","GO:0004803 - transposase activity [Evidence IEA]","","WP_011434605.1",""
"FRANCCI3_RS23805","0.1768148855","1.1303855162","0.8822305837","FRANCCI3_RS23805","Francci3_0131","","","WP_011434606.1",""
"FRANCCI3_RS25775","0.9048343612","1.8723295166","0.448289822","FRANCCI3_RS25775","Francci3_0132","","","WP_011434607.1",""
"FRANCCI3_RS00665","0.3709400971","1.2931952353","0.8243006559","FRANCCI3_RS00665","","","","WP_035732209.1",""
"FRANCCI3_RS00670","-1.2464507958","-2.3725702348","0.3396420648","FRANCCI3_RS00670","Francci3_0134","","","WP_035959083.1",""
"FRANCCI3_RS25780","2.7316376026","6.6420915247","0.1065914795","FRANCCI3_RS25780","","","","WP_134352052.1",""
"FRANCCI3_RS00675","1.3100613992","2.4795209228","0.4219964272","FRANCCI3_RS00675","","","","WP_023842166.1",""
"FRANCCI3_RS00680","4.1620161783","17.9015943624","6.582E-3","FRANCCI3_RS00680, FRANCCI3_RS00685","Francci3_0136, Francci3_0137","","","WP_131728958.1, WP_011434612.1",""
"FRANCCI3_RS00685","6.2150193218","74.2860454156","6.854E-3","FRANCCI3_RS00680, FRANCCI3_RS00685","Francci3_0136, Francci3_0137","","","WP_131728958.1, WP_011434612.1",""
"FRANCCI3_RS26555","1.5872599944","3.0047813098","0.1502442222","FRANCCI3_RS26555","","GO:0005524 - ATP binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_157858587.1",""
"FRANCCI3_RS00695","0.0361587865","1.0253800875","0.9781596156","FRANCCI3_RS00695","","","","WP_023842169.1",""
"FRANCCI3_RS00700","0.3362860751","1.2625023516","0.7498931792","FRANCCI3_RS00700","Francci3_0140","","","WP_011434615.1",""
"FRANCCI3_RS00705","0.5416416272","1.4556279187","0.6279330677","FRANCCI3_RS00705, FRANCCI3_RS00710","Francci3_0141, Francci3_0142","","GO:0008219 - cell death [Evidence IEA]","WP_198030991.1, WP_011434617.1",""
"FRANCCI3_RS00710","0.2542053152","1.1926785947","0.8350304242","FRANCCI3_RS00705, FRANCCI3_RS00710","Francci3_0141, Francci3_0142","","GO:0008219 - cell death [Evidence IEA]","WP_198030991.1, WP_011434617.1",""
"FRANCCI3_RS00715","3.8349344864","14.2702082774","0.0106792295","FRANCCI3_RS00715","Francci3_0143","","","WP_011434618.1",""
"FRANCCI3_RS00720","-0.4349690796","-1.3518818587","0.6141783742","FRANCCI3_RS00720","Francci3_0144","GO:0004803 - transposase activity [Evidence IEA]","","WP_237704555.1",""
"FRANCCI3_RS26560","-0.6075284459","-1.5236467353","0.5498747771","FRANCCI3_RS26560","Francci3_0145","","","WP_157858537.1",""
"FRANCCI3_RS00730","-0.6929565743","-1.6165930768","0.3706579878","FRANCCI3_RS00730","Francci3_0146","","","WP_011434621.1",""
"FRANCCI3_RS00735","-2.6156696006","-6.1290760273","7.536E-3","FRANCCI3_RS00735, FRANCCI3_RS00740","Francci3_0147, Francci3_0148","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011434622.1, WP_011434623.1",""
"FRANCCI3_RS00740","-2.8825513641","-7.3745313234","7.165E-3","FRANCCI3_RS00735, FRANCCI3_RS00740","Francci3_0147, Francci3_0148","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011434622.1, WP_011434623.1",""
"FRANCCI3_RS00745","-1.9535457586","-3.8732530473","0.0937039617","FRANCCI3_RS00745","Francci3_0149","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA]","","WP_011434624.1",""
"FRANCCI3_RS00750","-1.4843085775","-2.7978305285","0.1715822318","FRANCCI3_RS00750","Francci3_0150","","","WP_011434625.1",""
"FRANCCI3_RS00755","2.4926021675","5.6279213514","0.0352957674","FRANCCI3_RS00755","Francci3_0151","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS00760","-3.098E-3","-1.0021494967","0.9975879415","FRANCCI3_RS00760, FRANCCI3_RS00765","Francci3_0152, Francci3_0153","","","WP_011434627.1, WP_006538963.1",""
"FRANCCI3_RS00765","1.3369496164","2.5261663001","0.2268133692","FRANCCI3_RS00760, FRANCCI3_RS00765","Francci3_0152, Francci3_0153","","","WP_011434627.1, WP_006538963.1",""
"FRANCCI3_RS00770","0.6413734584","1.5598134088","0.6197914301","FRANCCI3_RS00770","Francci3_0154","","","WP_051569443.1",""
"FRANCCI3_RS00775","-1.0605972954","-2.0857948905","0.3514444802","FRANCCI3_RS00775","Francci3_0155","","","WP_237704556.1",""
"FRANCCI3_RS00780","0.1086528564","1.0782209572","0.938707646","FRANCCI3_RS00780","Francci3_0156","","","WP_035958099.1",""
"FRANCCI3_RS26565","-1.353444962","-2.555215487","0.4348754148","FRANCCI3_RS26565","","","","",""
"FRANCCI3_RS27635","-0.5197442998","-1.4337011193","0.6004532276","FRANCCI3_RS27635","Francci3_0157","","","",""
"FRANCCI3_RS00790","0.7500147225","1.681809993","0.3298171276","FRANCCI3_RS00790","Francci3_0158","","","WP_011434630.1",""
"FRANCCI3_RS00795","2.1821326003","4.538239037","0.0510697924","FRANCCI3_RS00795","Francci3_0159","","","WP_011434631.1",""
"FRANCCI3_RS00800","-0.1108651862","-1.0798756453","0.9339498357","FRANCCI3_RS00800","Francci3_0160","","","WP_011434632.1",""
"FRANCCI3_RS00805","1.5228810869","2.8736434854","0.1389487839","FRANCCI3_RS00805","Francci3_0161","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011434633.1",""
"FRANCCI3_RS00810","0.3204318994","1.2487043174","0.781758809","FRANCCI3_RS00810","Francci3_0162","","","WP_011434634.1",""
"FRANCCI3_RS00815","0.2677432646","1.2039231175","0.7362994394","FRANCCI3_RS00815","Francci3_0163","","","WP_011434635.1",""
"FRANCCI3_RS00820","-0.1926443767","-1.1428565874","0.8132562363","FRANCCI3_RS00820","Francci3_0164","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_108913321.1",""
"FRANCCI3_RS00825","0.327538105","1.2548701662","0.664876594","FRANCCI3_RS00825","Francci3_0165","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_023840183.1",""
"FRANCCI3_RS23045","0.3355141361","1.2618270086","0.7313217356","FRANCCI3_RS23045","Francci3_0166","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_157858540.1",""
"sigJ_1","-1.370401673","-2.5854253914","0.1836017927","FRANCCI3_RS00835","Francci3_0167","GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434639.1",""
"FRANCCI3_RS00840","-1.4358637593","-2.7054409621","0.2734981416","FRANCCI3_RS00840","Francci3_0168","","","WP_011434640.1",""
"FRANCCI3_RS00845","-0.5613827935","-1.4756829514","0.5158887824","FRANCCI3_RS00845","Francci3_0169","","","WP_011434641.1",""
"FRANCCI3_RS00850","-0.7903588845","-1.7295046404","0.4140166225","FRANCCI3_RS00850","Francci3_0170","","","WP_235462892.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00855","0.0181421744","1.0126545973","0.9821821014","FRANCCI3_RS00855","Francci3_0171","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011434643.1",""
"FRANCCI3_RS00860","-0.6084131207","-1.5245813369","0.6299328738","FRANCCI3_RS00860","Francci3_0172","","","WP_011434644.1",""
"FRANCCI3_RS23820","0.046917436","1.0330552653","0.9627344228","FRANCCI3_RS23820","Francci3_0173","","","WP_011434645.1",""
"FRANCCI3_RS00870","-0.4623465699","-1.3777809826","0.5504653699","FRANCCI3_RS00870","Francci3_0174","GO:0004722 - protein serine/threonine phosphatase activity [Evidence IEA]","","WP_011434646.1",""
"FRANCCI3_RS00875","-0.6447531101","-1.5634717049","0.4415223459","FRANCCI3_RS00875","Francci3_0175","","","WP_235462894.1",""
"FRANCCI3_RS23050","-0.4376119271","-1.3543606168","0.7028212939","FRANCCI3_RS23050","Francci3_0176","","","WP_011434648.1",""
"FRANCCI3_RS00885","0.0635333823","1.0450220491","0.9472597811","FRANCCI3_RS00885","Francci3_0177","","","WP_011434649.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00890","0.4350879154","1.3519932187","0.5625065693","FRANCCI3_RS00890","Francci3_0178","","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011434650.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00895","-1.2517280203","-2.3812647357","0.3025726549","FRANCCI3_RS00895","Francci3_0179","","","WP_011434651.1",""
"FRANCCI3_RS00900","1.0758179963","2.1079169048","0.5964238583","FRANCCI3_RS00900","Francci3_0180","","","WP_011434652.1",""
"FRANCCI3_RS00905","-0.909718862","-1.8786793645","0.2411611297","FRANCCI3_RS00905","Francci3_0181","GO:0004351 - glutamate decarboxylase activity [Evidence IEA]","GO:0006540 - glutamate decarboxylation to succinate [Evidence IEA]","WP_011434653.1",""
"FRANCCI3_RS00910","0.3456641256","1.2707358143","0.7052546297","FRANCCI3_RS00910, FRANCCI3_RS28645","Francci3_0182, Francci3_0183","GO:0016829 - lyase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA]","WP_035941068.1, WP_011434655.1",""
"FRANCCI3_RS28645","-0.3980741434","-1.317747672","0.6423588622","FRANCCI3_RS00910, FRANCCI3_RS28645","Francci3_0182, Francci3_0183","GO:0016829 - lyase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA]","WP_035941068.1, WP_011434655.1",""
"FRANCCI3_RS27640","-0.3622984705","-1.2854722536","0.7526709507","FRANCCI3_RS27640","Francci3_0184","","","WP_235462895.1",""
"FRANCCI3_RS00925","0.716107706","1.6427440379","0.4283110785","FRANCCI3_RS00925, FRANCCI3_RS00930","Francci3_0185","","","WP_070982161.1, WP_023840171.1",""
"FRANCCI3_RS00930","-1.9405304726","-3.8384676056","0.1965128794","FRANCCI3_RS00925, FRANCCI3_RS00930","Francci3_0185","","","WP_070982161.1, WP_023840171.1",""
"FRANCCI3_RS27645","-1.3502902396","-2.5496341353","0.2640907345","FRANCCI3_RS27645","Francci3_0186","","","WP_011434657.1",""
"FRANCCI3_RS27650","-2.0243601522","-4.0681141244","0.1428619821","FRANCCI3_RS27650","","GO:0005524 - ATP binding [Evidence IEA]","","",""
"FRANCCI3_RS27655","-0.9210514303","-1.8934947621","0.5435913376","FRANCCI3_RS27655","","","","WP_035941046.1",""
"FRANCCI3_RS00955","0.3083867045","1.2383221701","0.7495892243","FRANCCI3_RS00955","Francci3_0188","","","WP_011434659.1",""
"FRANCCI3_RS00960","0.6102728741","1.5265479159","0.5506468939","FRANCCI3_RS00960","Francci3_0189","","","WP_235462900.1",""
"FRANCCI3_RS00965","0.7604249383","1.6939895071","0.3242879271","FRANCCI3_RS00965","Francci3_0190","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0005506 - iron ion binding [Evidence IEA]","GO:0044237 - cellular metabolic process [Evidence IEA]","WP_011434661.1",""
"FRANCCI3_RS00970","1.6302217954","3.0956058591","0.2186926701","FRANCCI3_RS00970","Francci3_0191","","","WP_011434662.1",""
"FRANCCI3_RS26570","-2.0877051038","-4.2507137354","0.2298445462","FRANCCI3_RS26570","","","","WP_157493328.1",""
"FRANCCI3_RS00975","0.6191475452","1.5359673458","0.5889955336","FRANCCI3_RS00975","","","","WP_131728897.1",""
"FRANCCI3_RS00980","1.073492284","2.1045215518","0.1700483679","FRANCCI3_RS00980, FRANCCI3_RS00985","Francci3_0192, Francci3_0193","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434663.1, WP_011434664.1",""
"FRANCCI3_RS00985","1.1718058898","2.2529353111","0.2494420013","FRANCCI3_RS00980, FRANCCI3_RS00985, FRANCCI3_RS00990","Francci3_0192, Francci3_0193, Francci3_0194","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434663.1, WP_011434664.1, WP_011434665.1",""
"FRANCCI3_RS00990","0.6583512642","1.5782779105","0.343441674","FRANCCI3_RS00985, FRANCCI3_RS00990","Francci3_0193, Francci3_0194","GO:0003677 - DNA binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434664.1, WP_011434665.1",""
"FRANCCI3_RS00995","-0.4679187329","-1.383112716","0.537265331","FRANCCI3_RS00995","Francci3_0196","","","WP_162238918.1",""
"FRANCCI3_RS26575","-1.0874580036","-2.1249928744","0.2334519742","FRANCCI3_RS26575","Francci3_0197","","","WP_011434667.1",""
"FRANCCI3_RS01005","-1.1089168838","-2.1568366007","0.2520236957","FRANCCI3_RS01005, FRANCCI3_RS01010","Francci3_0198, Francci3_0199","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434668.1, WP_023840162.1",""
"FRANCCI3_RS01010","-0.3313760729","-1.2582129123","0.6988377698","FRANCCI3_RS01005, FRANCCI3_RS01010, FRANCCI3_RS01015","Francci3_0198, Francci3_0199, Francci3_0200","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434668.1, WP_023840162.1, WP_011434670.1",""
"FRANCCI3_RS01015","-0.4028191078","-1.3220888248","0.6209848607","FRANCCI3_RS01010, FRANCCI3_RS01015","Francci3_0199, Francci3_0200","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_023840162.1, WP_011434670.1",""
"FRANCCI3_RS27660","-2.189704426","-4.5621200976","0.3509500425","FRANCCI3_RS27660","","","","WP_232234986.1",""
"FRANCCI3_RS28495","-0.2993335392","-1.2305758109","0.8671906035","FRANCCI3_RS28495","","","","WP_255361092.1",""
"FRANCCI3_RS01025","-4.3662022265","-20.6232847075","0.0551701437","FRANCCI3_RS01025","","","","WP_023840158.1",""
"FRANCCI3_RS28650","-0.5665344552","-1.4809618277","0.5867748248","FRANCCI3_RS28650","Francci3_0204","","","WP_308726847.1",""
"FRANCCI3_RS28655","-0.1937451678","-1.1437289314","0.8671894293","FRANCCI3_RS28655","","","","",""
"FRANCCI3_RS01035","-0.4579075902","-1.3735482499","0.6186797152","FRANCCI3_RS01035","Francci3_0205","","","WP_236701427.1",""
"FRANCCI3_RS27665","2.7317408203","6.6425667504","0.0962126364","FRANCCI3_RS27665","","","","",""
"FRANCCI3_RS23860","0.8525996199","1.8057518142","0.536263555","FRANCCI3_RS23860","","","","",""
"FRANCCI3_RS01040","0.4216891568","1.3394949637","0.5503598237","FRANCCI3_RS01040","Francci3_0207","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_308726837.1",""
"FRANCCI3_RS01045","-0.1202617998","-1.0869320856","0.9017834706","FRANCCI3_RS01045","Francci3_0208","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434677.1",""
"FRANCCI3_RS01050","-0.122062963","-1.0882899365","0.9048322706","FRANCCI3_RS01050","Francci3_0209","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011434678.1",""
"FRANCCI3_RS23055","-0.5047820371","-1.4189089707","0.6249432367","FRANCCI3_RS23055","Francci3_0210","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434679.1",""
"FRANCCI3_RS01060","1.1075579974","2.1548060149","0.166275501","FRANCCI3_RS01060","Francci3_0211","","","WP_023840151.1",""
"FRANCCI3_RS01065","-1.0919788827","-2.1316622699","0.3925664963","FRANCCI3_RS01065, FRANCCI3_RS01070","Francci3_0212, Francci3_0213","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011434681.1, WP_023840149.1",""
"FRANCCI3_RS01070","-1.4682693186","-2.7668977272","0.2826824786","FRANCCI3_RS01065, FRANCCI3_RS01070, FRANCCI3_RS01075","Francci3_0212, Francci3_0213, Francci3_0214","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011434681.1, WP_023840149.1, WP_011434683.1",""
"FRANCCI3_RS01075","-1.6440365125","-3.1253906188","0.2381995758","FRANCCI3_RS01070, FRANCCI3_RS01075","Francci3_0213, Francci3_0214","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_023840149.1, WP_011434683.1",""
"FRANCCI3_RS01080","-0.5636920624","-1.4780469143","0.5863871811","FRANCCI3_RS01080","Francci3_0215","","","WP_011434684.1",""
"FRANCCI3_RS01085","-0.5784890082","-1.4932844532","0.5342220746","FRANCCI3_RS01085","Francci3_0216","","","WP_011434685.1",""
"FRANCCI3_RS01090","-2.107669758","-4.3099458933","0.0215423522","FRANCCI3_RS01090","Francci3_0217","GO:0003729 - mRNA binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011434686.1","GO:0005829 - cytosol [Evidence IEA]"
"FRANCCI3_RS01095","-0.58906922","-1.5042759243","0.4484174821","FRANCCI3_RS01095","Francci3_0218","","","WP_236701428.1",""
"FRANCCI3_RS01100","-1.349827323","-2.5488161672","0.1570503587","FRANCCI3_RS01100","Francci3_0219","","","WP_011434688.1",""
"FRANCCI3_RS01105","-1.2723783418","-2.4155945813","0.2136329542","FRANCCI3_RS01105","Francci3_0220","","","WP_023840147.1",""
"FRANCCI3_RS01110","-1.6180107748","-3.0695151167","0.0953876793","FRANCCI3_RS01110","Francci3_0221","","","WP_237704557.1","GO:0016020 - membrane [Evidence IEA]; GO:0005886 - plasma membrane [Evidence IEA]"
