"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS00625","-0.1332850915","-1.0967883039","0.8268694507","FRANCCI3_RS00625","Francci3_0123","","","WP_011434598.1",""
"FRANCCI3_RS00630","-0.8462504302","-1.7978223011","0.3185841463","FRANCCI3_RS00630, FRANCCI3_RS00635","Francci3_0124, Francci3_0125","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011434599.1, WP_011434600.1",""
"FRANCCI3_RS00635","0.390671599","1.3110035562","0.6598651691","FRANCCI3_RS00630, FRANCCI3_RS00635","Francci3_0124, Francci3_0125","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011434599.1, WP_011434600.1",""
"FRANCCI3_RS00640","7.173E-4","1.0004973391","0.9989862693","FRANCCI3_RS00640","Francci3_0126","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","","WP_011434601.1",""
"FRANCCI3_RS23800","0.5998732623","1.5155834199","0.4085650543","FRANCCI3_RS23800","Francci3_0127","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434602.1",""
"FRANCCI3_RS00645","0.1749777434","1.1289469883","0.7789217934","FRANCCI3_RS00645","Francci3_0128","","","WP_049760801.1",""
"FRANCCI3_RS00650","-0.8912751025","-1.8548147473","0.4657766112","FRANCCI3_RS00650","Francci3_0129","","","WP_011434604.1",""
"FRANCCI3_RS00655","-0.8124538921","-1.7561960322","0.1814401495","FRANCCI3_RS00655","Francci3_0130","GO:0004803 - transposase activity [Evidence IEA]","","WP_011434605.1",""
"FRANCCI3_RS23805","0.6242783363","1.5414395749","0.3230939377","FRANCCI3_RS23805","Francci3_0131","","","WP_011434606.1",""
"FRANCCI3_RS25775","0.4885758305","1.4030591493","0.4624903371","FRANCCI3_RS25775","Francci3_0132","","","WP_011434607.1",""
"FRANCCI3_RS00665","2.3398010913","5.0623283695","0.1258576236","FRANCCI3_RS00665","","","","WP_035732209.1",""
"FRANCCI3_RS00670","0.5284316119","1.4423603186","0.7607546321","FRANCCI3_RS00670","Francci3_0134","","","WP_035959083.1",""
"FRANCCI3_RS25780","1.9774794394","3.9380445699","0.2983705939","FRANCCI3_RS25780","","","","WP_134352052.1",""
"FRANCCI3_RS00675","-0.4103991319","-1.3290534553","0.711410901","FRANCCI3_RS00675","","","","WP_023842166.1",""
"FRANCCI3_RS00680","1.0420341446","2.0591289002","0.2656871143","FRANCCI3_RS00680, FRANCCI3_RS00685","Francci3_0136, Francci3_0137","","","WP_131728958.1, WP_011434612.1",""
"FRANCCI3_RS00685","-5.887509952","-59.1993714076","0.1339764618","FRANCCI3_RS00680, FRANCCI3_RS00685","Francci3_0136, Francci3_0137","","","WP_131728958.1, WP_011434612.1",""
"FRANCCI3_RS26555","-0.4061721516","-1.3251651348","0.582388","FRANCCI3_RS26555","","GO:0005524 - ATP binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_157858587.1",""
"FRANCCI3_RS00695","-3.0700627924","-8.3980989831","0.4518828781","FRANCCI3_RS00695","","","","WP_023842169.1",""
"FRANCCI3_RS00700","-2.1675092044","-4.4924710422","0.1539178663","FRANCCI3_RS00700","Francci3_0140","","","WP_011434615.1",""
"FRANCCI3_RS00705","0.9926041482","1.9897734076","0.1744510557","FRANCCI3_RS00705, FRANCCI3_RS00710","Francci3_0141, Francci3_0142","","GO:0008219 - cell death [Evidence IEA]","WP_198030991.1, WP_011434617.1",""
"FRANCCI3_RS00710","-0.1805992575","-1.1333545531","0.8954342717","FRANCCI3_RS00705, FRANCCI3_RS00710","Francci3_0141, Francci3_0142","","GO:0008219 - cell death [Evidence IEA]","WP_198030991.1, WP_011434617.1",""
"FRANCCI3_RS00715","0.0208259933","1.0145401732","0.9964795453","FRANCCI3_RS00715","Francci3_0143","","","WP_011434618.1",""
"FRANCCI3_RS00720","-5.16997013","-36.0011261228","0.1938452968","FRANCCI3_RS00720","Francci3_0144","GO:0004803 - transposase activity [Evidence IEA]","","WP_237704555.1",""
"FRANCCI3_RS26560","-1.8338091363","-3.5647703453","0.2457467192","FRANCCI3_RS26560","Francci3_0145","","","WP_157858537.1",""
"FRANCCI3_RS00730","-0.0899283692","-1.064317337","0.9067366053","FRANCCI3_RS00730","Francci3_0146","","","WP_011434621.1",""
"FRANCCI3_RS00735","-2.9914326871","-7.9526335098","0.4545678022","FRANCCI3_RS00735, FRANCCI3_RS00740","Francci3_0147, Francci3_0148","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011434622.1, WP_011434623.1",""
"FRANCCI3_RS00740","0.0850244878","1.0607057453","0.9175707523","FRANCCI3_RS00735, FRANCCI3_RS00740","Francci3_0147, Francci3_0148","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011434622.1, WP_011434623.1",""
"FRANCCI3_RS00745","0.8747984114","1.8337518373","0.8501326621","FRANCCI3_RS00745","Francci3_0149","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA]","","WP_011434624.1",""
"FRANCCI3_RS00750","-2.9871300606","-7.9289512778","0.4510875545","FRANCCI3_RS00750","Francci3_0150","","","WP_011434625.1",""
"FRANCCI3_RS00755","0.0321301233","1.0225207523","0.9659746557","FRANCCI3_RS00755","Francci3_0151","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS00760","-0.539223537","-1.4531901953","0.7417965757","FRANCCI3_RS00760, FRANCCI3_RS00765","Francci3_0152, Francci3_0153","","","WP_011434627.1, WP_006538963.1",""
"FRANCCI3_RS00765","-0.4546215674","-1.3704232828","0.612251526","FRANCCI3_RS00760, FRANCCI3_RS00765","Francci3_0152, Francci3_0153","","","WP_011434627.1, WP_006538963.1",""
"FRANCCI3_RS00770","1.7734195449","3.4186329792","0.0905526174","FRANCCI3_RS00770","Francci3_0154","","","WP_051569443.1",""
"FRANCCI3_RS00775","2.3490259167","5.0948014238","0.2314880623","FRANCCI3_RS00775","Francci3_0155","","","WP_237704556.1",""
"FRANCCI3_RS00780","0.7074729225","1.6329412908","0.3151412466","FRANCCI3_RS00780","Francci3_0156","","","WP_035958099.1",""
"FRANCCI3_RS26565","NaN","NaN","NaN","FRANCCI3_RS26565","","","","",""
"FRANCCI3_RS27635","0.9689356518","1.9573959936","0.4694441171","FRANCCI3_RS27635","Francci3_0157","","","",""
"FRANCCI3_RS00790","0.110930825","1.0799247779","0.8270815684","FRANCCI3_RS00790","Francci3_0158","","","WP_011434630.1",""
"FRANCCI3_RS00795","-0.1278085307","-1.0926327192","0.8598721735","FRANCCI3_RS00795","Francci3_0159","","","WP_011434631.1",""
"FRANCCI3_RS00800","1.1356295686","2.1971442163","0.5149859023","FRANCCI3_RS00800","Francci3_0160","","","WP_011434632.1",""
"FRANCCI3_RS00805","-0.5177154406","-1.4316863253","0.6028216729","FRANCCI3_RS00805","Francci3_0161","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011434633.1",""
"FRANCCI3_RS00810","-0.4819879709","-1.3966668871","0.7758459015","FRANCCI3_RS00810","Francci3_0162","","","WP_011434634.1",""
"FRANCCI3_RS00815","-0.117696191","-1.0850008636","0.889695455","FRANCCI3_RS00815","Francci3_0163","","","WP_011434635.1",""
"FRANCCI3_RS00820","0.2569442065","1.1949449917","0.8388420219","FRANCCI3_RS00820","Francci3_0164","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_108913321.1",""
"FRANCCI3_RS00825","-1.0055125571","-2.0076566455","0.2883167265","FRANCCI3_RS00825","Francci3_0165","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_023840183.1",""
"FRANCCI3_RS23045","-0.0125198033","-1.00871583","0.9884053899","FRANCCI3_RS23045","Francci3_0166","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_157858540.1",""
"sigJ_1","0.2473375983","1.1870145329","0.8593392264","FRANCCI3_RS00835","Francci3_0167","GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434639.1",""
"FRANCCI3_RS00840","0.5587506434","1.4729930705","0.5804018874","FRANCCI3_RS00840","Francci3_0168","","","WP_011434640.1",""
"FRANCCI3_RS00845","-0.8842559993","-1.8458124868","0.585804793","FRANCCI3_RS00845","Francci3_0169","","","WP_011434641.1",""
"FRANCCI3_RS00850","2.8016730974","6.9724858303","0.0910287605","FRANCCI3_RS00850","Francci3_0170","","","WP_235462892.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00855","-2.099125995","-4.2844974547","0.0554789863","FRANCCI3_RS00855","Francci3_0171","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011434643.1",""
"FRANCCI3_RS00860","-3.0285474016","-8.1598769779","0.4463820063","FRANCCI3_RS00860","Francci3_0172","","","WP_011434644.1",""
"FRANCCI3_RS23820","0.2478702903","1.1874528999","0.8528864951","FRANCCI3_RS23820","Francci3_0173","","","WP_011434645.1",""
"FRANCCI3_RS00870","-1.1184695232","-2.1711652317","0.365248978","FRANCCI3_RS00870","Francci3_0174","GO:0004722 - protein serine/threonine phosphatase activity [Evidence IEA]","","WP_011434646.1",""
"FRANCCI3_RS00875","1.1257962746","2.1822195775","0.1821229003","FRANCCI3_RS00875","Francci3_0175","","","WP_235462894.1",""
"FRANCCI3_RS23050","0.5144408661","1.4284404231","0.5321441328","FRANCCI3_RS23050","Francci3_0176","","","WP_011434648.1",""
"FRANCCI3_RS00885","0.5703583226","1.4848923279","0.4665787298","FRANCCI3_RS00885","Francci3_0177","","","WP_011434649.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00890","-0.06866422","-1.048745209","0.9071234855","FRANCCI3_RS00890","Francci3_0178","","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011434650.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00895","0.8420542793","1.7926008419","0.3646599728","FRANCCI3_RS00895","Francci3_0179","","","WP_011434651.1",""
"FRANCCI3_RS00900","0.5989254312","1.5145880291","0.6610226881","FRANCCI3_RS00900","Francci3_0180","","","WP_011434652.1",""
"FRANCCI3_RS00905","-0.6773658787","-1.5992171832","0.4130511823","FRANCCI3_RS00905","Francci3_0181","GO:0004351 - glutamate decarboxylase activity [Evidence IEA]","GO:0006540 - glutamate decarboxylation to succinate [Evidence IEA]","WP_011434653.1",""
"FRANCCI3_RS00910","-0.1542291643","-1.1128268731","0.8097981827","FRANCCI3_RS00910, FRANCCI3_RS28645","Francci3_0182, Francci3_0183","GO:0016829 - lyase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA]","WP_035941068.1, WP_011434655.1",""
"FRANCCI3_RS28645","-0.2795344411","-1.2138031259","0.840078257","FRANCCI3_RS00910, FRANCCI3_RS28645","Francci3_0182, Francci3_0183","GO:0016829 - lyase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA]","WP_035941068.1, WP_011434655.1",""
"FRANCCI3_RS27640","0.0470707177","1.0331650299","0.968696131","FRANCCI3_RS27640","Francci3_0184","","","WP_235462895.1",""
"FRANCCI3_RS00925","-0.586974106","-1.5020929666","0.4719835239","FRANCCI3_RS00925, FRANCCI3_RS00930","Francci3_0185","","","WP_070982161.1, WP_023840171.1",""
"FRANCCI3_RS00930","-2.4339807505","-5.4038242358","0.5497467158","FRANCCI3_RS00925, FRANCCI3_RS00930","Francci3_0185","","","WP_070982161.1, WP_023840171.1",""
"FRANCCI3_RS27645","-4.1289288341","-17.4957042623","0.297790758","FRANCCI3_RS27645","Francci3_0186","","","WP_011434657.1",""
"FRANCCI3_RS27650","-0.9574432835","-1.9418655069","0.8197535675","FRANCCI3_RS27650","","GO:0005524 - ATP binding [Evidence IEA]","","",""
"FRANCCI3_RS27655","-1.9250719217","-3.7975577963","0.6330309087","FRANCCI3_RS27655","","","","WP_035941046.1",""
"FRANCCI3_RS00955","-0.25129519","-1.1902752138","0.7345075405","FRANCCI3_RS00955","Francci3_0188","","","WP_011434659.1",""
"FRANCCI3_RS00960","1.9948554802","3.9857617636","0.1108572556","FRANCCI3_RS00960","Francci3_0189","","","WP_235462900.1",""
"FRANCCI3_RS00965","0.0158858622","1.0110720874","0.9797576031","FRANCCI3_RS00965","Francci3_0190","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0005506 - iron ion binding [Evidence IEA]","GO:0044237 - cellular metabolic process [Evidence IEA]","WP_011434661.1",""
"FRANCCI3_RS00970","-5.9322916205","-61.0657535684","0.1271578294","FRANCCI3_RS00970","Francci3_0191","","","WP_011434662.1",""
"FRANCCI3_RS26570","-3.2979911956","-9.8354509148","0.4084616576","FRANCCI3_RS26570","","","","WP_157493328.1",""
"FRANCCI3_RS00975","-2.0839925673","-4.2397892904","0.174488056","FRANCCI3_RS00975","","","","WP_131728897.1",""
"FRANCCI3_RS00980","0.5042389283","1.4183749168","0.3091571263","FRANCCI3_RS00980, FRANCCI3_RS00985","Francci3_0192, Francci3_0193","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434663.1, WP_011434664.1",""
"FRANCCI3_RS00985","0.0187252433","1.013063947","0.9705620444","FRANCCI3_RS00980, FRANCCI3_RS00985, FRANCCI3_RS00990","Francci3_0192, Francci3_0193, Francci3_0194","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434663.1, WP_011434664.1, WP_011434665.1",""
"FRANCCI3_RS00990","0.0461246694","1.0324877533","0.9289053118","FRANCCI3_RS00985, FRANCCI3_RS00990","Francci3_0193, Francci3_0194","GO:0003677 - DNA binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434664.1, WP_011434665.1",""
"FRANCCI3_RS00995","-4.2371589038","-18.858707579","0.2824834776","FRANCCI3_RS00995","Francci3_0196","","","WP_162238918.1",""
"FRANCCI3_RS26575","1.2725395964","2.415864595","0.7858335043","FRANCCI3_RS26575","Francci3_0197","","","WP_011434667.1",""
"FRANCCI3_RS01005","-1.5768754032","-2.9832303987","0.3019216448","FRANCCI3_RS01005, FRANCCI3_RS01010","Francci3_0198, Francci3_0199","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434668.1, WP_023840162.1",""
"FRANCCI3_RS01010","0.6501681897","1.5693511405","0.3800598707","FRANCCI3_RS01005, FRANCCI3_RS01010, FRANCCI3_RS01015","Francci3_0198, Francci3_0199, Francci3_0200","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434668.1, WP_023840162.1, WP_011434670.1",""
"FRANCCI3_RS01015","0.7965251363","1.7369125707","0.2708965294","FRANCCI3_RS01010, FRANCCI3_RS01015","Francci3_0199, Francci3_0200","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_023840162.1, WP_011434670.1",""
"FRANCCI3_RS27660","NaN","NaN","NaN","FRANCCI3_RS27660","","","","WP_232234986.1",""
"FRANCCI3_RS28495","NaN","NaN","NaN","FRANCCI3_RS28495","","","","WP_255361092.1",""
"FRANCCI3_RS01025","-2.729631008","-6.6328596911","0.4936697452","FRANCCI3_RS01025","","","","WP_023840158.1",""
"FRANCCI3_RS28650","-0.0605067268","-1.0428319769","0.9419397154","FRANCCI3_RS28650","Francci3_0204","","","WP_308726847.1",""
"FRANCCI3_RS28655","-0.5367294056","-1.4506800903","0.7574370527","FRANCCI3_RS28655","","","","",""
"FRANCCI3_RS01035","-0.73788425","-1.6677282775","0.4549199765","FRANCCI3_RS01035","Francci3_0205","","","WP_236701427.1",""
"FRANCCI3_RS27665","-1.5782303909","-2.9860335825","0.3183578869","FRANCCI3_RS27665","","","","",""
"FRANCCI3_RS23860","1.83489676","3.5674587793","0.2231841779","FRANCCI3_RS23860","","","","",""
"FRANCCI3_RS01040","0.0310601863","1.0217627077","0.9657570476","FRANCCI3_RS01040","Francci3_0207","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_308726837.1",""
"FRANCCI3_RS01045","-1.6548137312","-3.1488253299","0.1366015239","FRANCCI3_RS01045","Francci3_0208","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434677.1",""
"FRANCCI3_RS01050","-0.1231530906","-1.0891125797","0.8415606123","FRANCCI3_RS01050","Francci3_0209","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011434678.1",""
"FRANCCI3_RS23055","0.5856594678","1.5007248262","0.4193231259","FRANCCI3_RS23055","Francci3_0210","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434679.1",""
"FRANCCI3_RS01060","-7.278E-3","-1.0050577201","0.9914093712","FRANCCI3_RS01060","Francci3_0211","","","WP_023840151.1",""
"FRANCCI3_RS01065","1.2013359214","2.2995250619","0.7950345024","FRANCCI3_RS01065, FRANCCI3_RS01070","Francci3_0212, Francci3_0213","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011434681.1, WP_023840149.1",""
"FRANCCI3_RS01070","1.5545498906","2.9374206716","0.4191581455","FRANCCI3_RS01065, FRANCCI3_RS01070, FRANCCI3_RS01075","Francci3_0212, Francci3_0213, Francci3_0214","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011434681.1, WP_023840149.1, WP_011434683.1",""
"FRANCCI3_RS01075","4.1928204366","18.2879370382","0.1460128538","FRANCCI3_RS01070, FRANCCI3_RS01075","Francci3_0213, Francci3_0214","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_023840149.1, WP_011434683.1",""
"FRANCCI3_RS01080","-0.6528171191","-1.5722352698","0.6109739218","FRANCCI3_RS01080","Francci3_0215","","","WP_011434684.1",""
"FRANCCI3_RS01085","-0.5517444922","-1.4658571243","0.5384857113","FRANCCI3_RS01085","Francci3_0216","","","WP_011434685.1",""
"FRANCCI3_RS01090","-0.859862525","-1.8148653632","0.1613051486","FRANCCI3_RS01090","Francci3_0217","GO:0003729 - mRNA binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011434686.1","GO:0005829 - cytosol [Evidence IEA]"
"FRANCCI3_RS01095","-1.3842645815","-2.610388581","0.092897264","FRANCCI3_RS01095","Francci3_0218","","","WP_236701428.1",""
"FRANCCI3_RS01100","-0.1847502996","-1.136620231","0.8691911611","FRANCCI3_RS01100","Francci3_0219","","","WP_011434688.1",""
"FRANCCI3_RS01105","0.5950363357","1.5105106288","0.5022410627","FRANCCI3_RS01105","Francci3_0220","","","WP_023840147.1",""
"FRANCCI3_RS01110","-0.0797376063","-1.0568258103","0.8942589388","FRANCCI3_RS01110","Francci3_0221","","","WP_237704557.1","GO:0016020 - membrane [Evidence IEA]; GO:0005886 - plasma membrane [Evidence IEA]"
