"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS00630","0.4264652964","1.3439368008","0.4871767613","FRANCCI3_RS00630, FRANCCI3_RS00635","Francci3_0124, Francci3_0125","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011434599.1, WP_011434600.1",""
"FRANCCI3_RS00635","-0.5583712244","-1.4726057343","0.5151563024","FRANCCI3_RS00630, FRANCCI3_RS00635","Francci3_0124, Francci3_0125","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011434599.1, WP_011434600.1",""
"FRANCCI3_RS00640","-0.2482792131","-1.1877895236","0.6429024308","FRANCCI3_RS00640","Francci3_0126","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","","WP_011434601.1",""
"FRANCCI3_RS23800","0.037880244","1.0266043252","0.9548380621","FRANCCI3_RS23800","Francci3_0127","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434602.1",""
"FRANCCI3_RS00645","0.1384584767","1.1007283563","0.813013578","FRANCCI3_RS00645","Francci3_0128","","","WP_049760801.1",""
"FRANCCI3_RS00650","0.168611909","1.1239765287","0.8397679636","FRANCCI3_RS00650","Francci3_0129","","","WP_011434604.1",""
"FRANCCI3_RS00655","-0.2824100662","-1.2162249293","0.5713855645","FRANCCI3_RS00655","Francci3_0130","GO:0004803 - transposase activity [Evidence IEA]","","WP_011434605.1",""
"FRANCCI3_RS23805","-0.3363096885","-1.2625230158","0.5927829494","FRANCCI3_RS23805","Francci3_0131","","","WP_011434606.1",""
"FRANCCI3_RS25775","-0.2665959203","-1.202966044","0.6865328441","FRANCCI3_RS25775","Francci3_0132","","","WP_011434607.1",""
"FRANCCI3_RS00665","-0.2725292113","-1.2079236023","0.8799390321","FRANCCI3_RS00665","","","","WP_035732209.1",""
"FRANCCI3_RS00670","-0.489821943","-1.4042715502","0.7673883897","FRANCCI3_RS00670","Francci3_0134","","","WP_035959083.1",""
"FRANCCI3_RS25780","1.5346010943","2.8970831538","0.3461418262","FRANCCI3_RS25780","","","","WP_134352052.1",""
"FRANCCI3_RS00675","-0.155872352","-1.1140950726","0.8594345161","FRANCCI3_RS00675","","","","WP_023842166.1",""
"FRANCCI3_RS00680","1.4892568336","2.8074431984","0.0803632387","FRANCCI3_RS00680, FRANCCI3_RS00685","Francci3_0136, Francci3_0137","","","WP_131728958.1, WP_011434612.1",""
"FRANCCI3_RS00685","-0.5663979478","-1.4808217062","0.4858071683","FRANCCI3_RS00680, FRANCCI3_RS00685","Francci3_0136, Francci3_0137","","","WP_131728958.1, WP_011434612.1",""
"FRANCCI3_RS26555","-0.1354152364","-1.0984089123","0.8233258517","FRANCCI3_RS26555","","GO:0005524 - ATP binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_157858587.1",""
"FRANCCI3_RS00695","-1.0383785352","-2.053917929","0.5595288371","FRANCCI3_RS00695","","","","WP_023842169.1",""
"FRANCCI3_RS00700","0.0299304747","1.020962923","0.969344859","FRANCCI3_RS00700","Francci3_0140","","","WP_011434615.1",""
"FRANCCI3_RS00705","0.812915224","1.7567577024","0.1987292656","FRANCCI3_RS00705, FRANCCI3_RS00710","Francci3_0141, Francci3_0142","","GO:0008219 - cell death [Evidence IEA]","WP_198030991.1, WP_011434617.1",""
"FRANCCI3_RS00710","-1.4227129335","-2.6808916881","0.2901157142","FRANCCI3_RS00705, FRANCCI3_RS00710","Francci3_0141, Francci3_0142","","GO:0008219 - cell death [Evidence IEA]","WP_198030991.1, WP_011434617.1",""
"FRANCCI3_RS00715","4.6380467662","24.8995327767","0.0914951091","FRANCCI3_RS00715","Francci3_0143","","","WP_011434618.1",""
"FRANCCI3_RS00720","0.0249572057","1.0174495113","0.9806565137","FRANCCI3_RS00720","Francci3_0144","GO:0004803 - transposase activity [Evidence IEA]","","WP_237704555.1",""
"FRANCCI3_RS26560","0.4312499242","1.3484013008","0.6196416752","FRANCCI3_RS26560","Francci3_0145","","","WP_157858537.1",""
"FRANCCI3_RS00730","-0.1401777871","-1.1020409149","0.8523228812","FRANCCI3_RS00730","Francci3_0146","","","WP_011434621.1",""
"FRANCCI3_RS00735","1.5159879814","2.8599461474","0.1780119641","FRANCCI3_RS00735, FRANCCI3_RS00740","Francci3_0147, Francci3_0148","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011434622.1, WP_011434623.1",""
"FRANCCI3_RS00740","-0.3445912898","-1.2697912044","0.6394832261","FRANCCI3_RS00735, FRANCCI3_RS00740","Francci3_0147, Francci3_0148","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011434622.1, WP_011434623.1",""
"FRANCCI3_RS00745","4.0288868958","16.3235947626","0.1293429412","FRANCCI3_RS00745","Francci3_0149","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA]","","WP_011434624.1",""
"FRANCCI3_RS00750","-0.4329483737","-1.3499896754","0.7386135791","FRANCCI3_RS00750","Francci3_0150","","","WP_011434625.1",""
"FRANCCI3_RS00755","0.7782658515","1.7150680869","0.2010290023","FRANCCI3_RS00755","Francci3_0151","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS00760","-0.3455194161","-1.2706083596","0.7747712058","FRANCCI3_RS00760, FRANCCI3_RS00765","Francci3_0152, Francci3_0153","","","WP_011434627.1, WP_006538963.1",""
"FRANCCI3_RS00765","0.3679507124","1.290518401","0.5607531326","FRANCCI3_RS00760, FRANCCI3_RS00765","Francci3_0152, Francci3_0153","","","WP_011434627.1, WP_006538963.1",""
"FRANCCI3_RS00770","1.2304477195","2.3463979562","0.2045437622","FRANCCI3_RS00770","Francci3_0154","","","WP_051569443.1",""
"FRANCCI3_RS00775","3.009020101","8.0501747499","0.084839686","FRANCCI3_RS00775","Francci3_0155","","","WP_237704556.1",""
"FRANCCI3_RS00780","0.5221477095","1.4360915365","0.4347861773","FRANCCI3_RS00780","Francci3_0156","","","WP_035958099.1",""
"FRANCCI3_RS26565","NaN","NaN","NaN","FRANCCI3_RS26565","","","","",""
"FRANCCI3_RS27635","0.616438141","1.5330854818","0.5864901729","FRANCCI3_RS27635","Francci3_0157","","","",""
"FRANCCI3_RS00790","0.4202479456","1.3381575145","0.3535435512","FRANCCI3_RS00790","Francci3_0158","","","WP_011434630.1",""
"FRANCCI3_RS00795","0.793857965","1.7337044335","0.1705074873","FRANCCI3_RS00795","Francci3_0159","","","WP_011434631.1",""
"FRANCCI3_RS00800","-0.1244574937","-1.0900977388","0.9406049644","FRANCCI3_RS00800","Francci3_0160","","","WP_011434632.1",""
"FRANCCI3_RS00805","-0.194487813","-1.1443178316","0.8056316259","FRANCCI3_RS00805","Francci3_0161","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011434633.1",""
"FRANCCI3_RS00810","1.122389378","2.1770723878","0.3100923436","FRANCCI3_RS00810","Francci3_0162","","","WP_011434634.1",""
"FRANCCI3_RS00815","-0.0547153238","-1.0386541333","0.9426034509","FRANCCI3_RS00815","Francci3_0163","","","WP_011434635.1",""
"FRANCCI3_RS00820","0.374472142","1.2963651496","0.7293987127","FRANCCI3_RS00820","Francci3_0164","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_108913321.1",""
"FRANCCI3_RS00825","-0.3266952491","-1.2541372561","0.6415153624","FRANCCI3_RS00825","Francci3_0165","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_023840183.1",""
"FRANCCI3_RS23045","-0.0623928804","-1.0441962484","0.9314408995","FRANCCI3_RS23045","Francci3_0166","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_157858540.1",""
"sigJ_1","-0.9421957546","-1.9214504256","0.4877304094","FRANCCI3_RS00835","Francci3_0167","GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434639.1",""
"FRANCCI3_RS00840","-0.4842025804","-1.3988124875","0.6171794694","FRANCCI3_RS00840","Francci3_0168","","","WP_011434640.1",""
"FRANCCI3_RS00845","0.1523501274","1.1113784161","0.8868862399","FRANCCI3_RS00845","Francci3_0169","","","WP_011434641.1",""
"FRANCCI3_RS00850","0.3220075984","1.2500688864","0.8662888851","FRANCCI3_RS00850","Francci3_0170","","","WP_235462892.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00855","-1.172687567","-2.2543125728","0.0719644255","FRANCCI3_RS00855","Francci3_0171","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011434643.1",""
"FRANCCI3_RS00860","-3.5798859333","-11.9578485047","0.2115161474","FRANCCI3_RS00860","Francci3_0172","","","WP_011434644.1",""
"FRANCCI3_RS23820","-0.8483515512","-1.8004425321","0.5137468916","FRANCCI3_RS23820","Francci3_0173","","","WP_011434645.1",""
"FRANCCI3_RS00870","-0.2865004917","-1.2196781446","0.7407873452","FRANCCI3_RS00870","Francci3_0174","GO:0004722 - protein serine/threonine phosphatase activity [Evidence IEA]","","WP_011434646.1",""
"FRANCCI3_RS00875","-0.2848168157","-1.2182555674","0.7370942576","FRANCCI3_RS00875","Francci3_0175","","","WP_235462894.1",""
"FRANCCI3_RS23050","0.2879630147","1.2209152126","0.6988119197","FRANCCI3_RS23050","Francci3_0176","","","WP_011434648.1",""
"FRANCCI3_RS00885","-0.620428757","-1.5373319957","0.4270233548","FRANCCI3_RS00885","Francci3_0177","","","WP_011434649.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00890","-0.0283802202","-1.0198664319","0.9587734503","FRANCCI3_RS00890","Francci3_0178","","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011434650.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00895","1.3496191503","2.5484484139","0.0695832282","FRANCCI3_RS00895","Francci3_0179","","","WP_011434651.1",""
"FRANCCI3_RS00900","-3.5231875786","-11.4970161526","0.2175135607","FRANCCI3_RS00900","Francci3_0180","","","WP_011434652.1",""
"FRANCCI3_RS00905","-1.0316796659","-2.0444030743","0.1596956067","FRANCCI3_RS00905","Francci3_0181","GO:0004351 - glutamate decarboxylase activity [Evidence IEA]","GO:0006540 - glutamate decarboxylation to succinate [Evidence IEA]","WP_011434653.1",""
"FRANCCI3_RS00910","-0.2197751672","-1.1645520859","0.683700423","FRANCCI3_RS00910, FRANCCI3_RS28645","Francci3_0182, Francci3_0183","GO:0016829 - lyase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA]","WP_035941068.1, WP_011434655.1",""
"FRANCCI3_RS28645","0.3170703715","1.2457981814","0.7666323561","FRANCCI3_RS00910, FRANCCI3_RS28645","Francci3_0182, Francci3_0183","GO:0016829 - lyase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA]","WP_035941068.1, WP_011434655.1",""
"FRANCCI3_RS27640","-0.4143984032","-1.3327428139","0.6948569295","FRANCCI3_RS27640","Francci3_0184","","","WP_235462895.1",""
"FRANCCI3_RS00925","-0.2124250571","-1.158634121","0.7292533238","FRANCCI3_RS00925, FRANCCI3_RS00930","Francci3_0185","","","WP_070982161.1, WP_023840171.1",""
"FRANCCI3_RS00930","-0.4447225771","-1.3610523679","0.8007686913","FRANCCI3_RS00925, FRANCCI3_RS00930","Francci3_0185","","","WP_070982161.1, WP_023840171.1",""
"FRANCCI3_RS27645","-0.4555682241","-1.3713228119","0.6790823438","FRANCCI3_RS27645","Francci3_0186","","","WP_011434657.1",""
"FRANCCI3_RS27650","2.7946394816","6.9385753839","0.1156619398","FRANCCI3_RS27650","","GO:0005524 - ATP binding [Evidence IEA]","","",""
"FRANCCI3_RS27655","0.6896708184","1.6129154554","0.641432154","FRANCCI3_RS27655","","","","WP_035941046.1",""
"FRANCCI3_RS00955","-0.6106351617","-1.5269313086","0.3337362973","FRANCCI3_RS00955","Francci3_0188","","","WP_011434659.1",""
"FRANCCI3_RS00960","0.4385709609","1.3552612294","0.7293959791","FRANCCI3_RS00960","Francci3_0189","","","WP_235462900.1",""
"FRANCCI3_RS00965","-0.0842861106","-1.0601630106","0.8909922232","FRANCCI3_RS00965","Francci3_0190","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0005506 - iron ion binding [Evidence IEA]","GO:0044237 - cellular metabolic process [Evidence IEA]","WP_011434661.1",""
"FRANCCI3_RS00970","-0.8281211562","-1.7753717623","0.1640505957","FRANCCI3_RS00970","Francci3_0191","","","WP_011434662.1",""
"FRANCCI3_RS26570","-3.3684363951","-10.3276234132","0.241433287","FRANCCI3_RS26570","","","","WP_157493328.1",""
"FRANCCI3_RS00975","-4.644E-3","-1.003224255","0.9954414865","FRANCCI3_RS00975","","","","WP_131728897.1",""
"FRANCCI3_RS00980","0.2800324605","1.214222204","0.5436914383","FRANCCI3_RS00980, FRANCCI3_RS00985","Francci3_0192, Francci3_0193","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434663.1, WP_011434664.1",""
"FRANCCI3_RS00985","-0.0729154915","-1.051840164","0.8769564457","FRANCCI3_RS00980, FRANCCI3_RS00985, FRANCCI3_RS00990","Francci3_0192, Francci3_0193, Francci3_0194","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434663.1, WP_011434664.1, WP_011434665.1",""
"FRANCCI3_RS00990","0.5492140043","1.4632882636","0.2232466285","FRANCCI3_RS00985, FRANCCI3_RS00990","Francci3_0193, Francci3_0194","GO:0003677 - DNA binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434664.1, WP_011434665.1",""
"FRANCCI3_RS00995","0.2425098508","1.1830490178","0.7906045001","FRANCCI3_RS00995","Francci3_0196","","","WP_162238918.1",""
"FRANCCI3_RS26575","4.9245375957","30.369212545","0.0702744046","FRANCCI3_RS26575","Francci3_0197","","","WP_011434667.1",""
"FRANCCI3_RS01005","-1.4845445701","-2.7982882282","0.1660824239","FRANCCI3_RS01005, FRANCCI3_RS01010","Francci3_0198, Francci3_0199","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434668.1, WP_023840162.1",""
"FRANCCI3_RS01010","-0.3550791553","-1.2790557564","0.614422649","FRANCCI3_RS01005, FRANCCI3_RS01010, FRANCCI3_RS01015","Francci3_0198, Francci3_0199, Francci3_0200","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434668.1, WP_023840162.1, WP_011434670.1",""
"FRANCCI3_RS01015","0.3280401851","1.2553069563","0.604705513","FRANCCI3_RS01010, FRANCCI3_RS01015","Francci3_0199, Francci3_0200","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_023840162.1, WP_011434670.1",""
"FRANCCI3_RS27660","NaN","NaN","NaN","FRANCCI3_RS27660","","","","WP_232234986.1",""
"FRANCCI3_RS28495","NaN","NaN","NaN","FRANCCI3_RS28495","","","","WP_255361092.1",""
"FRANCCI3_RS01025","-2.8163723814","-7.0438900083","0.3268846009","FRANCCI3_RS01025","","","","WP_023840158.1",""
"FRANCCI3_RS28650","0.2315083883","1.1740618306","0.7279638816","FRANCCI3_RS28650","Francci3_0204","","","WP_308726847.1",""
"FRANCCI3_RS28655","0.1372456599","1.0998034062","0.9133252031","FRANCCI3_RS28655","","","","",""
"FRANCCI3_RS01035","-0.1977522727","-1.1469100697","0.7982997718","FRANCCI3_RS01035","Francci3_0205","","","WP_236701427.1",""
"FRANCCI3_RS27665","-2.753612687","-6.7440381015","0.068277685","FRANCCI3_RS27665","","","","",""
"FRANCCI3_RS23860","0.7623558214","1.696258237","0.6057880731","FRANCCI3_RS23860","","","","",""
"FRANCCI3_RS01040","0.4333845219","1.3503978591","0.4384680473","FRANCCI3_RS01040","Francci3_0207","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_308726837.1",""
"FRANCCI3_RS01045","-0.0213579261","-1.014914311","0.9721345676","FRANCCI3_RS01045","Francci3_0208","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434677.1",""
"FRANCCI3_RS01050","-0.2051268836","-1.1527877289","0.7164638758","FRANCCI3_RS01050","Francci3_0209","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011434678.1",""
"FRANCCI3_RS23055","-0.1763333207","-1.1300082619","0.790185542","FRANCCI3_RS23055","Francci3_0210","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434679.1",""
"FRANCCI3_RS01060","-0.1779926731","-1.1313087174","0.7882576602","FRANCCI3_RS01060","Francci3_0211","","","WP_023840151.1",""
"FRANCCI3_RS01065","3.6791241761","12.8093394525","0.1737804797","FRANCCI3_RS01065, FRANCCI3_RS01070","Francci3_0212, Francci3_0213","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011434681.1, WP_023840149.1",""
"FRANCCI3_RS01070","1.8123355203","3.5121038878","0.2462816163","FRANCCI3_RS01065, FRANCCI3_RS01070, FRANCCI3_RS01075","Francci3_0212, Francci3_0213, Francci3_0214","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011434681.1, WP_023840149.1, WP_011434683.1",""
"FRANCCI3_RS01075","0.653165844","1.5726153528","0.8601030384","FRANCCI3_RS01070, FRANCCI3_RS01075","Francci3_0213, Francci3_0214","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_023840149.1, WP_011434683.1",""
"FRANCCI3_RS01080","-0.5430715407","-1.4570713657","0.5904915861","FRANCCI3_RS01080","Francci3_0215","","","WP_011434684.1",""
"FRANCCI3_RS01085","0.9074073985","1.8756717837","0.1362617088","FRANCCI3_RS01085","Francci3_0216","","","WP_011434685.1",""
"FRANCCI3_RS01090","-1.2904794826","-2.4460933843","0.0154511226","FRANCCI3_RS01090","Francci3_0217","GO:0003729 - mRNA binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011434686.1","GO:0005829 - cytosol [Evidence IEA]"
"FRANCCI3_RS01095","0.2085746986","1.1555460055","0.7057952877","FRANCCI3_RS01095","Francci3_0218","","","WP_236701428.1",""
"FRANCCI3_RS01100","-1.0019753636","-2.002740311","0.3380441143","FRANCCI3_RS01100","Francci3_0219","","","WP_011434688.1",""
"FRANCCI3_RS01105","-0.1342670863","-1.0975351056","0.8689594156","FRANCCI3_RS01105","Francci3_0220","","","WP_023840147.1",""
"FRANCCI3_RS01110","0.1138679738","1.0821256108","0.8204585647","FRANCCI3_RS01110","Francci3_0221","","","WP_237704557.1","GO:0016020 - membrane [Evidence IEA]; GO:0005886 - plasma membrane [Evidence IEA]"
