"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS00625","-0.6175057214","-1.53422037","0.2606312682","FRANCCI3_RS00625","Francci3_0123","","","WP_011434598.1",""
"FRANCCI3_RS00630","-0.9579909238","-1.9426027698","0.1250432231","FRANCCI3_RS00630, FRANCCI3_RS00635","Francci3_0124, Francci3_0125","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011434599.1, WP_011434600.1",""
"FRANCCI3_RS00635","0.9402246336","1.9188269848","0.1371501867","FRANCCI3_RS00630, FRANCCI3_RS00635","Francci3_0124, Francci3_0125","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011434599.1, WP_011434600.1",""
"FRANCCI3_RS00640","-0.0395124504","-1.0277664408","0.9371402609","FRANCCI3_RS00640","Francci3_0126","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","","WP_011434601.1",""
"FRANCCI3_RS23800","0.0515295544","1.0363631003","0.947032475","FRANCCI3_RS23800","Francci3_0127","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434602.1",""
"FRANCCI3_RS00645","0.048704041","1.0343353729","0.9158540699","FRANCCI3_RS00645","Francci3_0128","","","WP_049760801.1",""
"FRANCCI3_RS00650","-0.6597606155","-1.5798204645","0.523713565","FRANCCI3_RS00650","Francci3_0129","","","WP_011434604.1",""
"FRANCCI3_RS00655","-0.4694696477","-1.3846003786","0.3841974839","FRANCCI3_RS00655","Francci3_0130","GO:0004803 - transposase activity [Evidence IEA]","","WP_011434605.1",""
"FRANCCI3_RS23805","1.1363581743","2.1982541224","0.0383140565","FRANCCI3_RS23805","Francci3_0131","","","WP_011434606.1",""
"FRANCCI3_RS25775","0.7557957984","1.6885627558","0.2090278766","FRANCCI3_RS25775","Francci3_0132","","","WP_011434607.1",""
"FRANCCI3_RS00665","-2.3806142469","-5.2075841491","0.2923721612","FRANCCI3_RS00665","","","","WP_035732209.1",""
"FRANCCI3_RS00670","1.2638630831","2.4013789448","0.2354776398","FRANCCI3_RS00670","Francci3_0134","","","WP_035959083.1",""
"FRANCCI3_RS25780","1.0699020907","2.0992908929","0.2869360559","FRANCCI3_RS25780","","","","WP_134352052.1",""
"FRANCCI3_RS00675","-1.1962410301","-2.2914185898","0.4253009861","FRANCCI3_RS00675","","","","WP_023842166.1",""
"FRANCCI3_RS00680","0.8412580163","1.7916117293","0.4564637057","FRANCCI3_RS00680, FRANCCI3_RS00685","Francci3_0136, Francci3_0137","","","WP_131728958.1, WP_011434612.1",""
"FRANCCI3_RS00685","0.2713758979","1.2069583549","0.8487102613","FRANCCI3_RS00680, FRANCCI3_RS00685","Francci3_0136, Francci3_0137","","","WP_131728958.1, WP_011434612.1",""
"FRANCCI3_RS26555","-0.7521254171","-1.6842723189","0.2472516853","FRANCCI3_RS26555","","GO:0005524 - ATP binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_157858587.1",""
"FRANCCI3_RS00695","0.201311068","1.1497427241","0.8345833687","FRANCCI3_RS00695","","","","WP_023842169.1",""
"FRANCCI3_RS00700","0.357228478","1.2809627099","0.6099117289","FRANCCI3_RS00700","Francci3_0140","","","WP_011434615.1",""
"FRANCCI3_RS00705","0.4062247808","1.3252134774","0.4802901568","FRANCCI3_RS00705, FRANCCI3_RS00710","Francci3_0141, Francci3_0142","","GO:0008219 - cell death [Evidence IEA]","WP_198030991.1, WP_011434617.1",""
"FRANCCI3_RS00710","1.0299708907","2.0419830498","0.2215267784","FRANCCI3_RS00705, FRANCCI3_RS00710","Francci3_0141, Francci3_0142","","GO:0008219 - cell death [Evidence IEA]","WP_198030991.1, WP_011434617.1",""
"FRANCCI3_RS00715","-0.7371712746","-1.666904295","0.5705698166","FRANCCI3_RS00715","Francci3_0143","","","WP_011434618.1",""
"FRANCCI3_RS00720","-0.4493870704","-1.3654600173","0.4823244498","FRANCCI3_RS00720","Francci3_0144","GO:0004803 - transposase activity [Evidence IEA]","","WP_237704555.1",""
"FRANCCI3_RS26560","0.1621250863","1.118934112","0.7995865266","FRANCCI3_RS26560","Francci3_0145","","","WP_157858537.1",""
"FRANCCI3_RS00730","-1.0277449348","-2.0388348728","0.03124983","FRANCCI3_RS00730","Francci3_0146","","","WP_011434621.1",""
"FRANCCI3_RS00735","0.8546211984","1.8082839002","0.2249793029","FRANCCI3_RS00735, FRANCCI3_RS00740","Francci3_0147, Francci3_0148","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011434622.1, WP_011434623.1",""
"FRANCCI3_RS00740","-0.7419382679","-1.6724212363","0.3132839923","FRANCCI3_RS00735, FRANCCI3_RS00740","Francci3_0147, Francci3_0148","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]","WP_011434622.1, WP_011434623.1",""
"FRANCCI3_RS00745","0.2771990145","1.2118398178","0.7874755672","FRANCCI3_RS00745","Francci3_0149","GO:0003677 - DNA binding [Evidence IEA]; GO:0003908 - methylated-DNA-[protein]-cysteine S-methyltransferase activity [Evidence IEA]","","WP_011434624.1",""
"FRANCCI3_RS00750","-0.4444676819","-1.3608119185","0.5977242702","FRANCCI3_RS00750","Francci3_0150","","","WP_011434625.1",""
"FRANCCI3_RS00755","0.161813043","1.1186921217","0.7759770459","FRANCCI3_RS00755","Francci3_0151","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS00760","0.0453475782","1.0319317653","0.9583973085","FRANCCI3_RS00760, FRANCCI3_RS00765","Francci3_0152, Francci3_0153","","","WP_011434627.1, WP_006538963.1",""
"FRANCCI3_RS00765","-0.0460555501","-1.0324382882","0.9483846764","FRANCCI3_RS00760, FRANCCI3_RS00765","Francci3_0152, Francci3_0153","","","WP_011434627.1, WP_006538963.1",""
"FRANCCI3_RS00770","-1.002180089","-2.0030245298","0.2904284632","FRANCCI3_RS00770","Francci3_0154","","","WP_051569443.1",""
"FRANCCI3_RS00775","-1.404403029","-2.6470822613","0.1180870747","FRANCCI3_RS00775","Francci3_0155","","","WP_237704556.1",""
"FRANCCI3_RS00780","-0.1572591319","-1.1151665031","0.8239156739","FRANCCI3_RS00780","Francci3_0156","","","WP_035958099.1",""
"FRANCCI3_RS26565","0.3666260769","1.2893340329","0.7947279633","FRANCCI3_RS26565","","","","",""
"FRANCCI3_RS27635","0.2851955494","1.2185754237","0.6477829457","FRANCCI3_RS27635","Francci3_0157","","","",""
"FRANCCI3_RS00790","-0.0487507454","-1.0343688581","0.9053891215","FRANCCI3_RS00790","Francci3_0158","","","WP_011434630.1",""
"FRANCCI3_RS00795","0.332879003","1.2595243408","0.5900029707","FRANCCI3_RS00795","Francci3_0159","","","WP_011434631.1",""
"FRANCCI3_RS00800","0.0575022688","1.0406625062","0.9494679298","FRANCCI3_RS00800","Francci3_0160","","","WP_011434632.1",""
"FRANCCI3_RS00805","0.229856217","1.1727180671","0.6494574386","FRANCCI3_RS00805","Francci3_0161","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011434633.1",""
"FRANCCI3_RS00810","0.3625466811","1.2856934335","0.6556942602","FRANCCI3_RS00810","Francci3_0162","","","WP_011434634.1",""
"FRANCCI3_RS00815","0.2015359748","1.1499219755","0.6168894945","FRANCCI3_RS00815","Francci3_0163","","","WP_011434635.1",""
"FRANCCI3_RS00820","-0.1555787678","-1.1138683806","0.7857176267","FRANCCI3_RS00820","Francci3_0164","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_108913321.1",""
"FRANCCI3_RS00825","-0.1174110804","-1.084786463","0.8470521158","FRANCCI3_RS00825","Francci3_0165","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_023840183.1",""
"FRANCCI3_RS23045","-0.3950591683","-1.3149966902","0.5103287485","FRANCCI3_RS23045","Francci3_0166","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_157858540.1",""
"sigJ_1","0.6311157449","1.5487623052","0.3888148487","FRANCCI3_RS00835","Francci3_0167","GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434639.1",""
"FRANCCI3_RS00840","-1.0143197843","-2.0199502829","0.4499135914","FRANCCI3_RS00840","Francci3_0168","","","WP_011434640.1",""
"FRANCCI3_RS00845","0.2292589454","1.1722326657","0.7004000054","FRANCCI3_RS00845","Francci3_0169","","","WP_011434641.1",""
"FRANCCI3_RS00850","-0.7319630601","-1.6608975207","0.3208026635","FRANCCI3_RS00850","Francci3_0170","","","WP_235462892.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00855","0.9997423382","1.9996428369","0.0813509965","FRANCCI3_RS00855","Francci3_0171","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011434643.1",""
"FRANCCI3_RS00860","-1.8194883857","-3.5295600964","0.1945802957","FRANCCI3_RS00860","Francci3_0172","","","WP_011434644.1",""
"FRANCCI3_RS23820","0.057603974","1.040735872","0.9319371186","FRANCCI3_RS23820","Francci3_0173","","","WP_011434645.1",""
"FRANCCI3_RS00870","0.1134909971","1.0818428879","0.8411484105","FRANCCI3_RS00870","Francci3_0174","GO:0004722 - protein serine/threonine phosphatase activity [Evidence IEA]","","WP_011434646.1",""
"FRANCCI3_RS00875","0.184358576","1.1363116553","0.7051754583","FRANCCI3_RS00875","Francci3_0175","","","WP_235462894.1",""
"FRANCCI3_RS23050","1.4989791063","2.826426354","9.37E-3","FRANCCI3_RS23050","Francci3_0176","","","WP_011434648.1",""
"FRANCCI3_RS00885","-0.0353275738","-1.0247894821","0.9516131445","FRANCCI3_RS00885","Francci3_0177","","","WP_011434649.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00890","-0.5424121615","-1.456405568","0.2471619729","FRANCCI3_RS00890","Francci3_0178","","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011434650.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS00895","0.5905854502","1.5058577052","0.4342658665","FRANCCI3_RS00895","Francci3_0179","","","WP_011434651.1",""
"FRANCCI3_RS00900","-0.7795637846","-1.7166117571","0.5785572061","FRANCCI3_RS00900","Francci3_0180","","","WP_011434652.1",""
"FRANCCI3_RS00905","-0.5831115128","-1.4980767235","0.2716175245","FRANCCI3_RS00905","Francci3_0181","GO:0004351 - glutamate decarboxylase activity [Evidence IEA]","GO:0006540 - glutamate decarboxylation to succinate [Evidence IEA]","WP_011434653.1",""
"FRANCCI3_RS00910","0.2204323886","1.1650827198","0.6126045379","FRANCCI3_RS00910, FRANCCI3_RS28645","Francci3_0182, Francci3_0183","GO:0016829 - lyase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA]","WP_035941068.1, WP_011434655.1",""
"FRANCCI3_RS28645","0.3822662573","1.3033876746","0.5742873062","FRANCCI3_RS00910, FRANCCI3_RS28645","Francci3_0182, Francci3_0183","GO:0016829 - lyase activity [Evidence IEA]","GO:0006520 - amino acid metabolic process [Evidence IEA]","WP_035941068.1, WP_011434655.1",""
"FRANCCI3_RS27640","-0.2884066613","-1.2212907169","0.7097580341","FRANCCI3_RS27640","Francci3_0184","","","WP_235462895.1",""
"FRANCCI3_RS00925","0.699641639","1.6241013209","0.1703591181","FRANCCI3_RS00925, FRANCCI3_RS00930","Francci3_0185","","","WP_070982161.1, WP_023840171.1",""
"FRANCCI3_RS00930","-0.0233276335","-1.0163009169","0.9920470881","FRANCCI3_RS00925, FRANCCI3_RS00930","Francci3_0185","","","WP_070982161.1, WP_023840171.1",""
"FRANCCI3_RS27645","-0.8816445658","-1.8424743893","0.345269331","FRANCCI3_RS27645","Francci3_0186","","","WP_011434657.1",""
"FRANCCI3_RS27650","1.7175561004","3.2887881994","0.0925427604","FRANCCI3_RS27650","","GO:0005524 - ATP binding [Evidence IEA]","","",""
"FRANCCI3_RS27655","0.0224439082","1.0156785707","0.9842870496","FRANCCI3_RS27655","","","","WP_035941046.1",""
"FRANCCI3_RS00955","-0.2035906152","-1.1515608246","0.6914503255","FRANCCI3_RS00955","Francci3_0188","","","WP_011434659.1",""
"FRANCCI3_RS00960","-0.9843761796","-1.978457644","0.2185411233","FRANCCI3_RS00960","Francci3_0189","","","WP_235462900.1",""
"FRANCCI3_RS00965","-0.2321753284","-1.1746047103","0.5472364928","FRANCCI3_RS00965","Francci3_0190","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0005506 - iron ion binding [Evidence IEA]","GO:0044237 - cellular metabolic process [Evidence IEA]","WP_011434661.1",""
"FRANCCI3_RS00970","-0.9943366783","-1.9921643586","0.2210375453","FRANCCI3_RS00970","Francci3_0191","","","WP_011434662.1",""
"FRANCCI3_RS26570","1.3339487796","2.5209172807","0.3081049308","FRANCCI3_RS26570","","","","WP_157493328.1",""
"FRANCCI3_RS00975","-0.2511807726","-1.1901808191","0.7644217203","FRANCCI3_RS00975","","","","WP_131728897.1",""
"FRANCCI3_RS00980","-0.2789163478","-1.2132832081","0.4315377289","FRANCCI3_RS00980, FRANCCI3_RS00985","Francci3_0192, Francci3_0193","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434663.1, WP_011434664.1",""
"FRANCCI3_RS00985","-0.1758211118","-1.1296071393","0.6451346757","FRANCCI3_RS00980, FRANCCI3_RS00985, FRANCCI3_RS00990","Francci3_0192, Francci3_0193, Francci3_0194","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434663.1, WP_011434664.1, WP_011434665.1",""
"FRANCCI3_RS00990","0.1135200815","1.0818646978","0.7484440252","FRANCCI3_RS00985, FRANCCI3_RS00990","Francci3_0193, Francci3_0194","GO:0003677 - DNA binding [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0004519 - endonuclease activity [Evidence IEA]","GO:0006304 - DNA modification [Evidence IEA]","WP_011434664.1, WP_011434665.1",""
"FRANCCI3_RS00995","0.056339109","1.0398238196","0.9153759152","FRANCCI3_RS00995","Francci3_0196","","","WP_162238918.1",""
"FRANCCI3_RS26575","-0.4841270807","-1.3987392861","0.5308561352","FRANCCI3_RS26575","Francci3_0197","","","WP_011434667.1",""
"FRANCCI3_RS01005","-1.6259869523","-3.0865324355","0.0848351786","FRANCCI3_RS01005, FRANCCI3_RS01010","Francci3_0198, Francci3_0199","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434668.1, WP_023840162.1",""
"FRANCCI3_RS01010","-0.6356327673","-1.5536190193","0.2309923741","FRANCCI3_RS01005, FRANCCI3_RS01010, FRANCCI3_RS01015","Francci3_0198, Francci3_0199, Francci3_0200","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434668.1, WP_023840162.1, WP_011434670.1",""
"FRANCCI3_RS01015","-0.1758655988","-1.1296419724","0.7364082914","FRANCCI3_RS01010, FRANCCI3_RS01015","Francci3_0199, Francci3_0200","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_023840162.1, WP_011434670.1",""
"FRANCCI3_RS27660","1.5663238443","2.9614912926","0.2270316643","FRANCCI3_RS27660","","","","WP_232234986.1",""
"FRANCCI3_RS28495","-0.2316340476","-1.1741640963","0.9223663013","FRANCCI3_RS28495","","","","WP_255361092.1",""
"FRANCCI3_RS01025","-0.894366628","-1.8587936585","0.5077924285","FRANCCI3_RS01025","","","","WP_023840158.1",""
"FRANCCI3_RS28650","0.3768397102","1.2984943263","0.4761862262","FRANCCI3_RS28650","Francci3_0204","","","WP_308726847.1",""
"FRANCCI3_RS28655","-1.8680088799","-3.650284422","0.1886897634","FRANCCI3_RS28655","","","","",""
"FRANCCI3_RS01035","0.1044985292","1.075120621","0.8487251314","FRANCCI3_RS01035","Francci3_0205","","","WP_236701427.1",""
"FRANCCI3_RS27665","-1.6253569975","-3.085184991","0.4553351505","FRANCCI3_RS27665","","","","",""
"FRANCCI3_RS23860","1.1514010212","2.2212950276","0.2352534585","FRANCCI3_RS23860","","","","",""
"FRANCCI3_RS01040","-0.2437629465","-1.1840770366","0.6262889079","FRANCCI3_RS01040","Francci3_0207","GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA]","","WP_308726837.1",""
"FRANCCI3_RS01045","0.0701944138","1.0498581502","0.903176401","FRANCCI3_RS01045","Francci3_0208","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434677.1",""
"FRANCCI3_RS01050","-0.5501267356","-1.4642143162","0.1732311644","FRANCCI3_RS01050","Francci3_0209","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011434678.1",""
"FRANCCI3_RS23055","0.6615472643","1.5817781428","0.1997503497","FRANCCI3_RS23055","Francci3_0210","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434679.1",""
"FRANCCI3_RS01060","-0.5255469777","-1.4394792351","0.2338963833","FRANCCI3_RS01060","Francci3_0211","","","WP_023840151.1",""
"FRANCCI3_RS01065","-1.0067353016","-2.00935894","0.6525997927","FRANCCI3_RS01065, FRANCCI3_RS01070","Francci3_0212, Francci3_0213","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011434681.1, WP_023840149.1",""
"FRANCCI3_RS01070","0.8133887572","1.7573344145","0.3538810521","FRANCCI3_RS01065, FRANCCI3_RS01070, FRANCCI3_RS01075","Francci3_0212, Francci3_0213, Francci3_0214","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011434681.1, WP_023840149.1, WP_011434683.1",""
"FRANCCI3_RS01075","-0.764248822","-1.6984854059","0.4282147473","FRANCCI3_RS01070, FRANCCI3_RS01075","Francci3_0213, Francci3_0214","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_023840149.1, WP_011434683.1",""
"FRANCCI3_RS01080","-0.4492491525","-1.365329489","0.5661476413","FRANCCI3_RS01080","Francci3_0215","","","WP_011434684.1",""
"FRANCCI3_RS01085","-0.8872670166","-1.8496688646","0.2161918273","FRANCCI3_RS01085","Francci3_0216","","","WP_011434685.1",""
"FRANCCI3_RS01090","-0.191527193","-1.1419719329","0.5994499925","FRANCCI3_RS01090","Francci3_0217","GO:0003729 - mRNA binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011434686.1","GO:0005829 - cytosol [Evidence IEA]"
"FRANCCI3_RS01095","-0.2248002134","-1.1686154057","0.6553268724","FRANCCI3_RS01095","Francci3_0218","","","WP_236701428.1",""
"FRANCCI3_RS01100","0.811504814","1.7550410971","0.2009718738","FRANCCI3_RS01100","Francci3_0219","","","WP_011434688.1",""
"FRANCCI3_RS01105","0.6728070663","1.5941717479","0.2252697067","FRANCCI3_RS01105","Francci3_0220","","","WP_023840147.1",""
"FRANCCI3_RS01110","-0.1243625638","-1.0900260123","0.8136160763","FRANCCI3_RS01110","Francci3_0221","","","WP_237704557.1","GO:0016020 - membrane [Evidence IEA]; GO:0005886 - plasma membrane [Evidence IEA]"
